customer_id,account_years,annual_income,income_change_pct,on_time_payment_ratio,late_payment_count,credit_score,spending_profile,daily_limit,avg_amount,std_amount,max_amount,total_spent,txn_count,fraud_ratio
CUST0846,14,65233.26,4.45,0.75,0,729,high,1000.0,811.9420666666667,811.6124208950743,5891.67,1217913.1,1500,0.015333333333333332
CUST0847,19,82948.19,-20.92,0.89,0,668,moderate,1000.0,304.05892,269.7167789042399,1572.06,152029.46,500,0.022
CUST0848,6,53915.52,14.13,0.83,3,690,low,1000.0,361.58796,355.3443707583789,2295.55,361587.96,1000,0.022
CUST0849,1,83972.83,13.42,0.79,3,613,high,1000.0,293.70594,286.54423319772843,1642.44,146852.97,500,0.024
CUST0850,15,21252.75,-23.31,0.87,0,772,high,1000.0,145.21214,145.95232368760088,1031.66,145212.14,1000,0.014
CUST0851,1,34933.04,10.86,0.95,2,740,low,1000.0,116.64689999999999,107.90300151553764,688.97,58323.45,500,0.012
CUST0852,17,66972.89,10.55,0.74,3,670,moderate,1000.0,212.95589999999999,221.1113803322091,1730.6,106477.95,500,0.012
CUST0853,1,31783.51,0.0,0.58,5,660,moderate,1000.0,401.88980666666663,412.28119323437363,2635.54,602834.71,1500,0.014666666666666666
CUST0854,15,36510.59,-12.97,0.39,3,731,high,1000.0,245.53989,244.09485973538472,1762.34,245539.89,1000,0.016
CUST0855,2,49444.46,10.15,0.92,1,779,moderate,1000.0,615.2346733333334,591.2535318960444,4300.75,922852.01,1500,0.014666666666666666
CUST0856,14,75428.78,-2.41,0.76,3,728,moderate,1000.0,491.63438,493.9794508214384,3104.45,491634.38,1000,0.012
CUST0857,8,22080.7,5.49,0.71,2,789,moderate,1000.0,74.38116000000001,71.6529414881357,420.43,37190.58,500,0.004
CUST0858,8,63405.97,22.19,0.98,0,634,moderate,1000.0,429.83926,433.01588200910646,3444.51,429839.26,1000,0.016
CUST0859,19,80659.28,2.52,0.97,2,639,low,1000.0,565.09589,569.0033990254454,4402.12,565095.89,1000,0.018
CUST0860,7,56101.1,-9.17,0.98,4,621,moderate,1000.0,677.33064,679.1519713965045,4911.31,1015995.96,1500,0.02266666666666667
CUST0861,19,52623.4,-3.36,0.83,3,702,high,1000.0,652.6183733333334,642.4505704812585,4309.01,978927.56,1500,0.012666666666666666
CUST0862,6,68035.43,-7.89,0.8,2,689,moderate,1000.0,852.7808266666667,863.8274545793118,6399.92,1279171.24,1503,0.016
CUST0863,6,56157.78,4.33,0.82,3,672,moderate,1000.0,188.6081,184.02238233592996,923.17,94304.05,500,0.024
CUST0864,3,87810.0,-8.06,0.74,3,720,moderate,1000.0,1143.5275333333334,1158.032269012555,7853.89,1715291.3,1500,0.014
CUST0865,7,37771.74,-4.73,0.78,1,742,moderate,1000.0,260.74681,250.47351222804306,1669.47,260746.81,1003,0.014
CUST0866,19,58967.12,-12.84,0.82,1,604,moderate,1000.0,383.55484,368.4516963591353,2494.54,383554.84,1003,0.013
CUST0867,8,64113.73,-1.32,0.95,5,650,high,1000.0,413.00556,415.54390967640927,2779.18,413005.56,1000,0.014
CUST0868,10,52430.92,1.77,0.95,2,721,moderate,1000.0,377.69086,390.51609878809495,3003.77,377690.86,1000,0.016
CUST0869,15,20000.0,-26.85,0.89,4,657,high,1000.0,131.81607,131.15372551083124,874.5,131816.07,1000,0.016
CUST0870,15,56781.9,2.6,0.97,4,640,moderate,1000.0,379.45169,391.5443962828537,2460.99,379451.69,1000,0.018
CUST0871,1,78003.54,-0.46,0.75,2,731,high,1000.0,249.43496,270.491073899893,2431.23,124717.48,500,0.01
CUST0872,7,75562.18,-7.65,0.82,2,616,moderate,1000.0,510.48868,505.8452744206586,4086.5,510488.68,1000,0.013
CUST0873,4,67095.57,20.29,0.71,3,665,moderate,1000.0,439.13542,453.691703945369,4356.45,439135.42,1000,0.013
CUST0874,6,38042.75,9.58,0.97,4,696,low,1000.0,257.46926,259.72385012697083,1870.48,257469.26,1000,0.012
CUST0875,1,67906.19,-10.96,0.53,1,651,moderate,1000.0,431.69751,438.6949247957414,3023.29,431697.51,1000,0.009
CUST0876,5,48531.24,8.38,0.72,2,719,low,1000.0,315.02471,309.0880132681658,1917.21,315024.71,1000,0.013
CUST0877,1,67069.66,12.44,0.76,1,652,high,1000.0,244.359,250.5887404691197,1539.42,122179.5,500,0.01
CUST0878,4,62430.1,1.32,1.0,6,750,high,1000.0,428.66364,420.8874232014536,3894.85,428663.64,1003,0.008
CUST0879,2,40472.49,3.61,0.98,2,674,moderate,1000.0,278.37664,282.61606878102947,2217.16,278376.64,1000,0.013
CUST0880,10,42150.88,3.38,0.84,2,714,high,1000.0,502.04924,498.1254606662181,4141.53,753073.86,1503,0.016666666666666666
CUST0881,5,67100.45,-20.86,0.85,1,717,high,1000.0,460.03163,449.70298184526615,3130.23,460031.63,1000,0.008
CUST0882,10,55577.74,-1.87,0.96,4,649,moderate,1000.0,373.64943,365.9443560391279,2588.07,373649.43,1000,0.017
CUST0883,1,43194.37,-2.39,0.63,2,577,moderate,1000.0,291.77144,313.0626442588717,2404.48,291771.44,1000,0.008
CUST0884,6,41543.4,14.3,0.98,3,698,high,1000.0,277.73988,276.0933516037381,1770.76,277739.88,1000,0.019
CUST0885,13,53923.38,3.34,0.86,1,684,moderate,1000.0,667.8134933333333,660.1051355428488,4757.39,1001720.24,1500,0.016666666666666666
CUST0886,15,91362.1,-2.98,0.88,4,708,moderate,1000.0,599.27367,584.3500908007545,3324.74,599273.67,1000,0.016
CUST0887,4,49478.44,-0.9,0.92,4,669,moderate,1000.0,622.92568,626.8526009421537,4512.25,934388.52,1500,0.014
CUST0888,13,59719.61,10.23,0.94,0,658,moderate,1000.0,399.20072999999996,401.1223741945176,2842.98,399200.73,1000,0.017
CUST0889,15,62032.89,-1.85,0.95,8,780,moderate,1000.0,407.62149,393.3448549018503,2707.55,407621.49,1000,0.011
CUST0890,8,37379.47,-6.98,0.68,3,606,high,1000.0,127.31958,133.09711722968794,986.55,63659.79,500,0.01
CUST0891,5,24743.35,-2.76,0.87,2,717,moderate,1000.0,311.98309333333333,309.1669045741377,2510.69,467974.64,1500,0.018
CUST0892,15,39467.19,9.41,0.74,3,651,moderate,1000.0,482.60954000000004,480.6489417421551,3658.04,723914.31,1500,0.016666666666666666
CUST0893,4,64941.55,4.96,0.84,0,663,low,1000.0,421.70411,416.0337071181449,2771.69,421704.11,1000,0.012
CUST0894,12,61746.62,0.44,0.93,2,664,low,1000.0,423.09810999999996,425.2951896954701,2827.88,423098.11,1000,0.017
CUST0895,13,74048.13,1.92,0.81,2,640,high,1000.0,531.08084,533.1491535692855,4222.12,531080.84,1000,0.016
CUST0896,2,61935.0,-5.6,0.96,1,709,moderate,1000.0,756.2745066666666,756.3302947225515,5231.89,1134411.76,1500,0.012666666666666666
CUST0897,19,57809.01,-1.94,0.99,3,750,moderate,1000.0,201.27828,184.29186027540428,1074.15,100639.14,500,0.012
CUST0898,19,47919.75,-6.63,0.96,2,704,moderate,1000.0,325.93814000000003,324.77059368924625,2338.75,325938.14,1003,0.021
CUST0899,4,77692.14,-2.95,0.95,2,685,moderate,1000.0,251.93985999999998,249.06867987760396,1502.84,125969.93,500,0.012
CUST0900,4,41616.4,13.46,0.93,2,631,moderate,1000.0,144.66122000000001,140.3975495660801,975.74,72330.61,500,0.018
CUST0901,11,37792.01,-10.78,0.75,3,706,moderate,1000.0,244.36598999999998,239.4722009002798,1494.81,244365.99,1000,0.021
CUST0902,5,71341.11,-6.89,0.89,3,788,moderate,1000.0,483.45016999999996,489.79961915889567,3941.32,483450.17,1000,0.01
CUST0903,11,33336.85,-12.54,0.92,3,661,moderate,1000.0,400.3842866666667,397.8492044695946,2680.13,600576.43,1500,0.015333333333333332
CUST0904,10,108295.82,-14.71,0.98,1,661,moderate,1268.87,694.64562,706.2946413659375,4863.04,694645.62,1000,0.012
CUST0905,8,61599.87,-1.87,0.94,2,652,moderate,1000.0,403.18474,403.82239717404474,3046.83,403184.74,1000,0.015
CUST0906,6,66958.12,-6.18,0.94,3,656,moderate,1000.0,444.15526,425.0194953483413,3224.35,444155.26,1000,0.025
CUST0907,6,43831.6,17.62,0.97,0,543,high,1000.0,281.97883,279.3174970675829,2324.36,281978.83,1000,0.017
CUST0908,8,53694.7,-2.83,0.85,3,700,low,1000.0,363.90623,386.4547446775249,2668.89,363906.23,1000,0.016
CUST0909,15,51464.86,12.89,0.82,1,638,high,1000.0,627.2719733333333,656.0667727765225,5750.65,940907.96,1500,0.02
CUST0910,14,49163.3,9.68,0.66,1,599,moderate,1000.0,152.86766,152.8708416958774,968.43,76433.83,500,0.014
CUST0911,11,72659.24,-2.09,0.91,0,718,moderate,1000.0,505.35217,507.44549785951295,3928.74,505352.17,1000,0.027
CUST0912,12,51008.48,21.1,0.97,2,626,moderate,1000.0,373.1543,366.7602525587624,3220.48,373154.3,1000,0.017
CUST0913,13,80350.02,2.69,0.8,3,663,high,1000.0,518.3435499999999,566.8459518612078,5389.75,518343.55,1000,0.018
CUST0914,8,113263.65,15.13,0.96,2,753,moderate,1612.31,1428.6522933333333,1363.8732672198332,9605.46,2142978.44,1500,0.012666666666666666
CUST0915,18,54089.18,13.97,0.68,4,610,moderate,1000.0,364.37516,371.3440645768703,2563.5,364375.16,1000,0.019
CUST0916,1,63046.31,4.15,0.82,1,603,moderate,1000.0,418.10065999999995,425.8622751916352,3496.45,418100.66,1000,0.015
CUST0917,15,67589.64,7.51,0.98,2,693,low,1000.0,452.07678000000004,455.86668250141526,3753.47,452076.78,1000,0.018
CUST0918,8,96230.1,6.24,0.8,1,737,low,1000.0,641.0479300000001,633.6984658631044,4896.22,641047.93,1000,0.022
CUST0919,11,58347.04,-11.44,0.63,2,601,moderate,1000.0,723.0561933333333,731.2792535607044,6753.89,1084584.29,1503,0.016666666666666666
CUST0920,12,43419.66,0.57,0.89,4,700,high,1000.0,521.2768133333333,510.3577832115119,4424.6,781915.22,1500,0.012
CUST0921,12,34673.19,10.74,0.93,0,709,high,1000.0,236.63027,242.69139493191972,1771.87,236630.27,1000,0.017
CUST0922,4,58840.32,15.26,0.65,3,577,moderate,1000.0,762.2952066666667,763.1956875848571,5569.51,1143442.81,1500,0.014666666666666666
CUST0923,16,51032.4,-7.21,0.92,1,720,moderate,1000.0,157.54504,154.41410343513888,1005.47,78772.52,500,0.018
CUST0924,4,100200.19,5.29,0.65,2,724,moderate,1000.0,655.1460699999999,662.1978842986623,4384.62,655146.07,1000,0.018
CUST0925,5,95397.25,1.51,0.9,1,664,moderate,1057.32,639.6140300000001,659.2925955250624,5132.88,639614.03,1000,0.017
CUST0926,5,39312.54,-1.18,0.92,2,743,moderate,1000.0,132.63282,138.94016866257064,817.37,66316.41,500,0.018
CUST0927,8,45784.8,3.56,0.91,3,737,moderate,1000.0,155.11651999999998,144.62876952473206,850.7,77558.26,500,0.018
CUST0928,10,61475.4,2.18,0.95,3,685,high,1000.0,388.98454,411.74968975337464,4074.98,388984.54,1000,0.011
CUST0929,17,87944.53,5.41,0.83,1,657,high,1203.78,569.95907,559.780075453843,3437.52,569959.07,1000,0.011
CUST0930,9,61140.26,14.42,0.61,1,631,moderate,1000.0,772.6494399999999,758.1875124478387,6151.99,1158974.16,1500,0.014666666666666666
CUST0931,19,47055.19,7.84,0.87,3,678,high,1000.0,154.15624,154.37850100128966,1128.96,77078.12,500,0.018
CUST0932,14,58822.36,3.11,0.98,5,708,moderate,1000.0,757.0644933333333,762.9817831692368,7361.09,1135596.74,1500,0.021333333333333333
CUST0933,8,47430.3,18.65,0.96,1,664,moderate,1000.0,309.88594,298.1982252087259,2043.42,309885.94,1000,0.015
CUST0934,9,72049.54,11.1,0.67,3,570,moderate,1000.0,505.04532,505.5940147054785,4157.83,505045.32,1000,0.017
CUST0935,11,45819.33,-0.92,0.9,1,743,low,1000.0,325.84436999999997,329.4489200791899,3143.04,325844.37,1000,0.019
CUST0936,1,49791.28,-12.17,0.83,1,690,low,1000.0,165.21189999999999,156.5224431095553,918.38,82605.95,500,0.02
CUST0937,14,83238.68,-9.88,0.81,2,661,high,1063.17,535.17381,500.4933186461066,2891.38,535173.81,1000,0.019
CUST0938,5,44632.7,9.33,0.6,0,723,moderate,1000.0,318.78556,315.97249439801334,1962.16,318785.56,1000,0.016
CUST0939,14,31077.44,-6.3,0.78,2,756,moderate,1000.0,210.70325,203.09776951882307,1416.87,210703.25,1000,0.02
CUST0940,4,61899.88,-10.08,0.92,2,540,moderate,1000.0,415.03994,429.4703761900477,2769.77,415039.94,1000,0.008
CUST0941,1,52790.53,-7.58,0.9,1,702,low,1000.0,172.59982,177.70288853069292,1177.71,86299.91,500,0.016
CUST0942,19,70228.31,-6.87,0.79,4,609,moderate,1000.0,872.3101066666666,847.139107034986,8261.0,1308465.16,1500,0.012
CUST0943,8,66349.44,8.51,0.87,5,705,moderate,1000.0,419.56059000000005,422.9281235435115,3118.76,419560.59,1000,0.013
CUST0944,15,59361.63,-1.57,0.91,2,686,low,1000.0,391.28716,391.2467301122883,3459.85,391287.16,1000,0.011
CUST0945,15,58779.13,-13.72,0.88,1,712,moderate,1000.0,188.55706,182.78907331293513,931.36,94278.53,500,0.016
CUST0946,9,45282.83,0.31,0.94,2,655,high,1000.0,157.51986,160.77967264692782,1064.3,78759.93,500,0.01
CUST0947,9,61666.94,2.22,0.99,3,586,moderate,1000.0,819.3330266666667,825.5477939794097,8694.0,1228999.54,1503,0.016
CUST0948,10,77625.7,-4.79,0.7,0,657,low,1000.0,532.7837900000001,531.253531650028,4839.83,532783.79,1000,0.014
CUST0949,9,40531.07,11.56,0.8,1,700,low,1000.0,281.39878000000004,274.5059937074106,1918.14,281398.78,1000,0.014
CUST0950,3,59892.05,-4.21,0.73,5,731,moderate,1000.0,391.61244,385.4164711696887,2737.5,391612.44,1000,0.014
CUST0951,11,80767.78,11.08,0.97,3,621,low,1000.0,258.69256,246.03971102537346,1626.84,129346.28,500,0.014
CUST0952,6,70108.48,5.97,0.79,0,731,moderate,1000.0,472.94216,476.42736415370683,4486.83,472942.16,1000,0.018
CUST0953,2,86189.46,9.27,0.88,4,648,moderate,1000.0,546.56379,532.5973507938326,3226.55,546563.79,1000,0.014
CUST0954,7,48637.15,-10.99,0.72,2,698,low,1000.0,341.71307,342.15729959148723,2350.82,341713.07,1000,0.013
CUST0955,18,23384.63,0.98,0.88,2,655,moderate,1000.0,158.13576999999998,156.15043033594628,1286.33,158135.77,1000,0.013
CUST0956,2,64013.04,-0.53,0.79,1,689,moderate,1000.0,779.1107066666667,799.803872083755,6691.28,1168666.06,1500,0.012666666666666666
CUST0957,17,67251.42,-14.22,0.7,4,725,moderate,1000.0,458.83949,448.9998833517552,2970.45,458839.49,1000,0.014
CUST0958,11,87368.44,11.05,0.85,1,619,moderate,1000.0,567.753493013972,576.4902230580262,3955.68,568889.0,1002,0.013972055888223553
CUST0959,12,83762.91,-8.17,0.92,1,646,moderate,1000.0,533.61999,543.8440853432744,4647.01,533619.99,1000,0.018
CUST0960,19,70734.87,-6.1,0.89,3,689,moderate,1000.0,467.6148,477.8130577790275,4682.54,467614.8,1000,0.013
CUST0961,7,75307.8,-10.13,0.79,2,800,moderate,1000.0,245.26708,222.50982562501127,1271.31,122633.54,500,0.018
CUST0962,6,56163.57,7.01,0.86,2,637,low,1000.0,386.74926,374.24689616554207,2781.92,386749.26,1000,0.013
CUST0963,1,35617.71,-15.26,0.63,1,782,high,1000.0,232.4129,226.39110212265464,1611.25,232412.9,1000,0.016
CUST0964,17,62354.42,6.18,0.65,2,780,low,1000.0,217.0919721115538,215.6242351127518,1683.72,108980.17,502,0.017928286852589643
CUST0965,11,79651.47,10.45,0.99,2,675,moderate,1000.0,515.63078,522.870969628523,4684.0,515630.77999999997,1000,0.012
CUST0966,18,73127.22,5.37,0.87,1,665,moderate,1000.0,485.77072999999996,489.50928033951067,4314.16,485770.73,1000,0.014
CUST0967,17,76676.15,7.13,0.98,2,645,moderate,1000.0,960.4590133333334,938.9883175609299,7166.36,1440688.52,1500,0.018
CUST0968,7,51444.89,7.6,0.77,1,677,moderate,1000.0,609.03766,617.4456481659064,4573.03,913556.49,1500,0.018666666666666668
CUST0969,17,54689.06,-9.49,0.93,3,610,low,1000.0,675.5247866666667,670.584650839237,5673.83,1013287.18,1500,0.018666666666666668
CUST0970,9,69668.51,14.35,0.84,0,676,high,1011.35,466.91965999999996,468.4590487772284,3416.41,466919.66,1000,0.018
CUST0971,17,49069.85,-4.6,0.85,1,755,moderate,1000.0,324.42053000000004,315.6006453338685,2073.25,324420.53,1000,0.015
CUST0972,8,49685.66,-0.66,0.97,2,649,moderate,1000.0,339.98654,336.4013005144544,2442.44,339986.54,1000,0.012
CUST0973,17,65959.64,-3.33,0.65,3,668,high,1000.0,808.31228,825.8310226996227,6347.78,1212468.42,1500,0.014666666666666666
CUST0974,7,75218.09,4.92,0.96,3,595,moderate,1000.0,513.24245,492.472879251737,2761.88,513242.45,1000,0.021
CUST0975,1,56009.43,-5.38,0.78,0,699,low,1000.0,695.8958733333334,721.6942372249714,9328.97,1043843.81,1500,0.016
CUST0976,13,36736.21,0.67,0.98,1,693,high,1000.0,245.91925,244.13723416275982,1982.92,245919.25,1000,0.015
CUST0977,19,45283.92,-12.35,0.99,2,683,low,1000.0,151.58172,143.85628140488294,824.59,75790.86,500,0.018
CUST0978,19,64073.44,11.65,0.79,0,669,high,1000.0,425.43109000000004,411.04426302562393,3309.42,425431.09,1000,0.008
CUST0979,17,63830.42,6.71,0.87,2,665,low,1000.0,405.97768,410.2504815327038,2964.82,405977.68,1000,0.015
CUST0980,13,64824.76,-2.92,0.98,3,705,high,1000.0,215.26738,213.42313383663208,1270.6,107633.69,500,0.016
CUST0981,16,70425.91,-4.69,0.94,2,679,moderate,1000.0,436.49929,427.19813884335605,3298.3,436499.29,1000,0.015
CUST0982,8,60116.21,6.45,0.9,4,696,moderate,1000.0,401.34646000000004,412.3473666576008,3244.29,401346.46,1000,0.019
CUST0983,19,65301.12,-7.07,0.83,2,691,low,1000.0,415.79984,392.5862660604337,3034.23,415799.84,1000,0.017
CUST0984,18,59099.46,1.25,0.6,2,736,moderate,1000.0,391.55845,397.77804929054963,2708.07,391558.45,1000,0.012
CUST0985,1,82974.67,11.61,0.57,0,714,low,1000.0,568.86203,584.5131281861865,4845.67,568862.03,1000,0.013
CUST0986,14,88646.84,-8.11,0.74,0,690,low,1000.0,603.38098,606.5538691290288,5865.8,603380.98,1000,0.021
CUST0987,19,36219.77,3.69,0.82,2,756,moderate,1000.0,247.56773,248.79965915801452,1670.49,247567.73,1000,0.017
CUST0988,15,54894.96,3.16,0.96,1,701,moderate,1000.0,369.96838,346.9667046933197,2140.14,369968.38,1000,0.016
CUST0989,18,60654.49,-0.97,0.98,1,745,moderate,1000.0,410.82358,401.6501662240555,2656.41,410823.58,1000,0.011
CUST0990,2,54661.71,-5.04,0.85,3,710,low,1000.0,656.99738,626.3890852764266,4106.28,985496.07,1500,0.014666666666666666
CUST0991,17,95858.45,12.15,0.86,2,588,moderate,1000.0,1177.5408533333334,1209.0516996398212,8910.77,1766311.28,1500,0.010666666666666666
CUST0992,18,64479.11,-5.98,0.82,4,745,moderate,1000.0,857.0372733333332,877.5481204086683,6099.04,1285555.91,1500,0.01
CUST0993,6,43892.56,-18.12,0.58,3,687,low,1000.0,292.01138000000003,294.9858344019138,2473.3,292011.38,1000,0.01
CUST0994,19,71928.85,6.41,0.95,2,677,low,1000.0,462.59378,447.46247671059035,3299.45,462593.77999999997,1003,0.017
CUST0995,4,65419.49,-12.01,0.87,1,694,high,1000.0,462.86872999999997,450.1354412309024,2663.58,462868.73,1000,0.013
CUST0996,1,66083.86,6.92,0.95,1,663,moderate,1000.0,823.2168800000001,828.8669611696507,7302.63,1234825.32,1500,0.016666666666666666
CUST0997,8,96157.52,13.35,0.81,2,691,moderate,1000.0,303.54386,318.93446913261386,2784.05,151771.93,500,0.026
CUST0998,7,67015.7,6.3,0.85,5,650,low,1000.0,439.54041916167665,422.788337912187,3124.37,440419.5,1005,0.014970059880239521
CUST0999,3,53926.77,10.71,0.75,4,744,low,1000.0,337.67366,324.16092648971,1977.31,337673.66,1000,0.018
CUST1000,10,20894.47,20.2,0.86,1,674,moderate,1000.0,138.30304,141.3536763546578,1434.03,138303.04,1000,0.017
